t              BoxCavity.fdtd_Point probe_Ez_20_30_24.dat
   0.93364394405763551E-009  -0.233781655E-003
   0.93518461063198804E-009  -0.236244145E-003
   0.93672527720634058E-009  -0.238727444E-003
   0.93826594378069311E-009  -0.241152607E-003
   0.93980661035504565E-009  -0.243536138E-003
   0.94134727692939818E-009  -0.245964649E-003
   0.94288794350375071E-009  -0.248475844E-003
   0.94442861007810325E-009  -0.251008634E-003
   0.94596927665245578E-009  -0.253486505E-003
   0.94750994322680832E-009  -0.255921186E-003
   0.94905060980116085E-009  -0.258396467E-003
   0.95059127637551338E-009  -0.260952598E-003
   0.95213194294986592E-009  -0.263529946E-003
   0.95367260952421845E-009  -0.266052142E-003
   0.95521327609857098E-009  -0.268532109E-003
   0.95675394267292352E-009  -0.271051947E-003
   0.95829460924727605E-009  -0.273647922E-003
   0.95983527582162859E-009  -0.276262552E-003
   0.96137594239598112E-009  -0.278825610E-003
   0.96291660897033365E-009  -0.281348970E-003
   0.96445727554468619E-009  -0.283907371E-003
   0.96599794211903872E-009  -0.286535244E-003
   0.96753860869339126E-009  -0.289180956E-003
   0.96907927526774379E-009  -0.291778706E-003
   0.97061994184209632E-009  -0.294337980E-003
   0.97216060841644886E-009  -0.296927290E-003
   0.97370127499080139E-009  -0.299578882E-003
   0.97524194156515392E-009  -0.302247325E-003
   0.97678260813950646E-009  -0.304874004E-003
   0.97832327471385899E-009  -0.307465409E-003
   0.97986394128821153E-009  -0.310081436E-003
   0.98140460786256406E-009  -0.312753080E-003
   0.98294527443691659E-009  -0.315440760E-003
   0.98448594101126913E-009  -0.318089005E-003
   0.98602660758562166E-009  -0.320702180E-003
   0.98756727415997420E-009  -0.323336368E-003
   0.98910794073432673E-009  -0.326019974E-003
   0.99064860730867926E-009  -0.328717055E-003
   0.99218927388303180E-009  -0.331379590E-003
   0.99372994045738433E-009  -0.334010634E-003
   0.99527060703173686E-009  -0.336654979E-003
   0.99681127360608940E-009  -0.339339080E-003
   0.99835194018044193E-009  -0.342039828E-003
   0.99989260675479447E-009  -0.344714907E-003
   0.10014332733291470E-008  -0.347355934E-003
   0.10029739399034995E-008  -0.349999580E-003
   0.10045146064778521E-008  -0.352678646E-003
   0.10060552730522046E-008  -0.355376513E-003
   0.10075959396265571E-008  -0.358050311E-003
   0.10091366062009097E-008  -0.360690959E-003
   0.10106772727752622E-008  -0.363332801E-003
   0.10122179393496147E-008  -0.366001652E-003
   0.10137586059239673E-008  -0.368681533E-003
   0.10152992724983198E-008  -0.371342583E-003
   0.10168399390726723E-008  -0.373980612E-003
   0.10183806056470249E-008  -0.376615586E-003
   0.10199212722213774E-008  -0.379262405E-003
   0.10214619387957299E-008  -0.381915423E-003
   0.10230026053700825E-008  -0.384558778E-003
   0.10245432719444350E-008  -0.387184700E-003
   0.10260839385187875E-008  -0.389799621E-003
   0.10276246050931401E-008  -0.392414688E-003
   0.10291652716674926E-008  -0.395033858E-003
   0.10307059382418451E-008  -0.397650554E-003
   0.10322466048161977E-008  -0.400254590E-003
   0.10337872713905502E-008  -0.402842183E-003
   0.10353279379649027E-008  -0.405420491E-003
   0.10368686045392553E-008  -0.408000575E-003
   0.10384092711136078E-008  -0.410582783E-003
   0.10399499376879603E-008  -0.413153146E-003
   0.10414906042623129E-008  -0.415699673E-003
   0.10430312708366654E-008  -0.418228912E-003
   0.10445719374110179E-008  -0.420759461E-003
   0.10461126039853705E-008  -0.423298625E-003
   0.10476532705597230E-008  -0.425830309E-003
   0.10491939371340755E-008  -0.428332365E-003
   0.10507346037084281E-008  -0.430805143E-003
   0.10522752702827806E-008  -0.433275243E-003
   0.10538159368571332E-008  -0.435761176E-003
   0.10553566034314857E-008  -0.438244024E-003
   0.10568972700058382E-008  -0.440689211E-003
   0.10584379365801908E-008  -0.443095312E-003
   0.10599786031545433E-008  -0.445498677E-003
   0.10615192697288958E-008  -0.447923230E-003
   0.10630599363032484E-008  -0.450345804E-003
   0.10646006028776009E-008  -0.452725391E-003
   0.10661412694519534E-008  -0.455057307E-003
   0.10676819360263060E-008  -0.457382586E-003
   0.10692226026006585E-008  -0.459736038E-003
   0.10707632691750110E-008  -0.462095457E-003
   0.10723039357493636E-008  -0.464403856E-003
   0.10738446023237161E-008  -0.466647849E-003
   0.10753852688980686E-008  -0.468883140E-003
   0.10769259354724212E-008  -0.471159641E-003
   0.10784666020467737E-008  -0.473446999E-003
   0.10800072686211262E-008  -0.475671492E-003
   0.10815479351954788E-008  -0.477818860E-003
   0.10830886017698313E-008  -0.479958311E-003
   0.10846292683441838E-008  -0.482148927E-003
   0.10861699349185364E-008  -0.484354212E-003
   0.10877106014928889E-008  -0.486486650E-003
   0.10892512680672414E-008  -0.488528982E-003
   0.10907919346415940E-008  -0.490563456E-003
   0.10923326012159465E-008  -0.492658874E-003
   0.10938732677902990E-008  -0.494771812E-003
   0.10954139343646516E-008  -0.496804831E-003
   0.10969546009390041E-008  -0.498739537E-003
   0.10984952675133566E-008  -0.500661496E-003
   0.11000359340877092E-008  -0.502646784E-003
   0.11015766006620617E-008  -0.504660071E-003
   0.11031172672364142E-008  -0.506593729E-003
   0.11046579338107668E-008  -0.508408586E-003
   0.11061986003851193E-008  -0.510198530E-003
   0.11077392669594718E-008  -0.512069208E-003
   0.11092799335338244E-008  -0.513981271E-003
   0.11108206001081769E-008  -0.515797292E-003
   0.11123612666825294E-008  -0.517481065E-003
   0.11139019332568820E-008  -0.519150693E-003
   0.11154425998312345E-008  -0.520906819E-003
   0.11169832664055870E-008  -0.522694085E-003
   0.11185239329799396E-008  -0.524383271E-003
   0.11200645995542921E-008  -0.525942014E-003
   0.11216052661286446E-008  -0.527475437E-003
   0.11231459327029972E-008  -0.529092969E-003
   0.11246865992773497E-008  -0.530759920E-003
   0.11262272658517022E-008  -0.532329956E-003
   0.11277679324260548E-008  -0.533744344E-003
   0.11293085990004073E-008  -0.535126892E-003
   0.11308492655747598E-008  -0.536613166E-003
   0.11323899321491124E-008  -0.538151886E-003
   0.11339305987234649E-008  -0.539577799E-003
   0.11354712652978174E-008  -0.540845911E-003
   0.11370119318721700E-008  -0.542090100E-003
   0.11385525984465225E-008  -0.543436559E-003
   0.11400932650208750E-008  -0.544833485E-003
   0.11416339315952276E-008  -0.546117721E-003
   0.11431745981695801E-008  -0.547234027E-003
   0.11447152647439326E-008  -0.548319600E-003
   0.11462559313182852E-008  -0.549520715E-003
   0.11477965978926377E-008  -0.550781551E-003
   0.11493372644669902E-008  -0.551914796E-003
   0.11508779310413428E-008  -0.552867015E-003
   0.11524185976156953E-008  -0.553796359E-003
   0.11539592641900479E-008  -0.554850150E-003
   0.11554999307644004E-008  -0.555959821E-003
   0.11570405973387529E-008  -0.556935556E-003
   0.11585812639131055E-008  -0.557726889E-003
   0.11601219304874580E-008  -0.558494939E-003
   0.11616625970618105E-008  -0.559393491E-003
   0.11632032636361631E-008  -0.560352870E-003
   0.11647439302105156E-008  -0.561170513E-003
   0.11662845967848681E-008  -0.561793218E-003
   0.11678252633592207E-008  -0.562395784E-003
   0.11693659299335732E-008  -0.563138456E-003
   0.11709065965079257E-008  -0.563942478E-003
   0.11724472630822783E-008  -0.564597198E-003
   0.11739879296566308E-008  -0.565049762E-003
   0.11755285962309833E-008  -0.565480383E-003
   0.11770692628053359E-008  -0.566057104E-003
   0.11786099293796884E-008  -0.566701987E-003
   0.11801505959540409E-008  -0.567195064E-003
   0.11816912625283935E-008  -0.567478419E-003
   0.11832319291027460E-008  -0.567738491E-003
   0.11847725956770985E-008  -0.568147749E-003
   0.11863132622514511E-008  -0.568626332E-003
   0.11878539288258036E-008  -0.568952353E-003
   0.11893945954001561E-008  -0.569067895E-003
   0.11909352619745087E-008  -0.569159456E-003
   0.11924759285488612E-008  -0.569401309E-003
   0.11940165951232137E-008  -0.569713535E-003
   0.11955572616975663E-008  -0.569870579E-003
   0.11970979282719188E-008  -0.569812721E-003
   0.11986385948462713E-008  -0.569729076E-003
   0.12001792614206239E-008  -0.569798285E-003
   0.12017199279949764E-008  -0.569944910E-003
   0.12032605945693289E-008  -0.569940603E-003
   0.12048012611436815E-008  -0.569714350E-003
   0.12063419277180340E-008  -0.569454336E-003
   0.12078825942923865E-008  -0.569353288E-003
   0.12094232608667391E-008  -0.569336233E-003
   0.12109639274410916E-008  -0.569158641E-003
   0.12125045940154441E-008  -0.568752235E-003
   0.12140452605897967E-008  -0.568324351E-003
   0.12155859271641492E-008  -0.568064046E-003
   0.12171265937385017E-008  -0.567879353E-003
   0.12186672603128543E-008  -0.567530515E-003
   0.12202079268872068E-008  -0.566959323E-003
   0.12217485934615593E-008  -0.566364091E-003
   0.12232892600359119E-008  -0.565931434E-003
   0.12248299266102644E-008  -0.565581431E-003
   0.12263705931846169E-008  -0.565069844E-003
   0.12279112597589695E-008  -0.564324611E-003
   0.12294519263333220E-008  -0.563554757E-003
   0.12309925929076745E-008  -0.562960689E-003
   0.12325332594820271E-008  -0.562451023E-003
   0.12340739260563796E-008  -0.561773661E-003
   0.12356145926307321E-008  -0.560869463E-003
   0.12371552592050847E-008  -0.559946406E-003
   0.12386959257794372E-008  -0.559187436E-003
   0.12402365923537897E-008  -0.558505184E-003
   0.12417772589281423E-008  -0.557665480E-003
   0.12433179255024948E-008  -0.556604529E-003
   0.12448585920768473E-008  -0.555518258E-003
   0.12463992586511999E-008  -0.554596947E-003
   0.12479399252255524E-008  -0.553760503E-003
   0.12494805917999049E-008  -0.552765909E-003
   0.12510212583742575E-008  -0.551546225E-003
   0.12525619249486100E-008  -0.550305354E-003
   0.12541025915229626E-008  -0.549233402E-003
   0.12556432580973151E-008  -0.548243232E-003
   0.12571839246716676E-008  -0.547094096E-003
   0.12587245912460202E-008  -0.545725110E-003
   0.12602652578203727E-008  -0.544337090E-003
   0.12618059243947252E-008  -0.543113449E-003
   0.12633465909690778E-008  -0.541969144E-003
   0.12648872575434303E-008  -0.540671637E-003
   0.12664279241177828E-008  -0.539161556E-003
   0.12679685906921354E-008  -0.537630171E-003
   0.12695092572664879E-008  -0.536255713E-003
   0.12710499238408404E-008  -0.534961815E-003
   0.12725905904151930E-008  -0.533523562E-003
   0.12741312569895455E-008  -0.531876867E-003
   0.12756719235638980E-008  -0.530210149E-003
   0.12772125901382506E-008  -0.528703618E-003
   0.12787532567126031E-008  -0.527274853E-003
   0.12802939232869556E-008  -0.525693584E-003
   0.12818345898613082E-008  -0.523907598E-003
   0.12833752564356607E-008  -0.522113929E-003
   0.12849159230100132E-008  -0.520479633E-003
   0.12864565895843658E-008  -0.518914370E-003
   0.12879972561587183E-008  -0.517202949E-003
   0.12895379227330708E-008  -0.515299442E-003
   0.12910785893074234E-008  -0.513385341E-003
   0.12926192558817759E-008  -0.511620718E-003
   0.12941599224561284E-008  -0.509926118E-003
   0.12957005890304810E-008  -0.508092053E-003
   0.12972412556048335E-008  -0.506070151E-003
   0.12987819221791860E-008  -0.504041323E-003
   0.13003225887535386E-008  -0.502161973E-003
   0.13018632553278911E-008  -0.500347465E-003
   0.13034039219022436E-008  -0.498395879E-003
   0.13049445884765962E-008  -0.496268738E-003
   0.13064852550509487E-008  -0.494139094E-003
   0.13080259216253012E-008  -0.492151536E-003
   0.13095665881996538E-008  -0.490224396E-003
   0.13111072547740063E-008  -0.488162594E-003
   0.13126479213483588E-008  -0.485929399E-003
   0.13141885879227114E-008  -0.483698357E-003
   0.13157292544970639E-008  -0.481609837E-003
   0.13172699210714164E-008  -0.479577691E-003
   0.13188105876457690E-008  -0.477417896E-003
   0.13203512542201215E-008  -0.475103967E-003
   0.13218919207944740E-008  -0.472792075E-003
   0.13234325873688266E-008  -0.470603700E-003
   0.13249732539431791E-008  -0.468468206E-003
   0.13265139205175316E-008  -0.466221536E-003
   0.13280545870918842E-008  -0.463826582E-003
   0.13295952536662367E-008  -0.461428019E-003
   0.13311359202405892E-008  -0.459156116E-003
   0.13326765868149418E-008  -0.456941401E-003
   0.13342172533892943E-008  -0.454611378E-003
   0.13357579199636468E-008  -0.452138105E-003
   0.13372985865379994E-008  -0.449673214E-003
   0.13388392531123519E-008  -0.447327766E-003
   0.13403799196867044E-008  -0.445025042E-003
   0.13419205862610570E-008  -0.442619057E-003
   0.13434612528354095E-008  -0.440091651E-003
   0.13450019194097620E-008  -0.437567563E-003
   0.13465425859841146E-008  -0.435146590E-003
   0.13480832525584671E-008  -0.432773086E-003
   0.13496239191328196E-008  -0.430311426E-003
   0.13511645857071722E-008  -0.427732186E-003
   0.13527052522815247E-008  -0.425152422E-003
   0.13542459188558773E-008  -0.422671001E-003
   0.13557865854302298E-008  -0.420233351E-003
   0.13573272520045823E-008  -0.417714560E-003
   0.13588679185789349E-008  -0.415093440E-003
   0.13604085851532874E-008  -0.412476307E-003
   0.13619492517276399E-008  -0.409948232E-003
   0.13634899183019925E-008  -0.407457788E-003
   0.13650305848763450E-008  -0.404890219E-003
   0.13665712514506975E-008  -0.402229023E-003
   0.13681119180250501E-008  -0.399577519E-003
   0.13696525845994026E-008  -0.397008669E-003
   0.13711932511737551E-008  -0.394467002E-003
   0.13727339177481077E-008  -0.391859532E-003
   0.13742745843224602E-008  -0.389185181E-003
   0.13758152508968127E-008  -0.386521890E-003
   0.13773559174711653E-008  -0.383916660E-003
   0.13788965840455178E-008  -0.381331774E-003
   0.13804372506198703E-008  -0.378697529E-003
   0.13819779171942229E-008  -0.376002776E-003
   0.13835185837685754E-008  -0.373314688E-003
   0.13850592503429279E-008  -0.370688387E-003
   0.13865999169172805E-008  -0.368085311E-003
   0.13881405834916330E-008  -0.365430169E-003
   0.13896812500659855E-008  -0.362724008E-003
   0.13912219166403381E-008  -0.360035861E-003
   0.13927625832146906E-008  -0.357396493E-003
   0.13943032497890431E-008  -0.354764547E-003
   0.13958439163633957E-008  -0.352095580E-003
   0.13973845829377482E-008  -0.349397800E-003
   0.13989252495121007E-008  -0.346712157E-003
   0.14004659160864533E-008  -0.344059285E-003
   0.14020065826608058E-008  -0.341416395E-003
   0.14035472492351583E-008  -0.338749058E-003
   0.14050879158095109E-008  -0.336059107E-003
   0.14066285823838634E-008  -0.333380449E-003
   0.14081692489582159E-008  -0.330728275E-003
   0.14097099155325685E-008  -0.328080903E-003
   0.14112505821069210E-008  -0.325417321E-003
   0.14127912486812735E-008  -0.322746229E-003
   0.14143319152556261E-008  -0.320088322E-003
   0.14158725818299786E-008  -0.317445869E-003
   0.14174132484043311E-008  -0.314802222E-003
   0.14189539149786837E-008  -0.312148855E-003
   0.14204945815530362E-008  -0.309499563E-003
   0.14220352481273887E-008  -0.306866539E-003
   0.14235759147017413E-008  -0.304237765E-003
   0.14251165812760938E-008  -0.301599328E-003
   0.14266572478504463E-008  -0.298964878E-003
   0.14281979144247989E-008  -0.296354410E-003
   0.14297385809991514E-008  -0.293758610E-003
   0.14312792475735039E-008  -0.291152828E-003
   0.14328199141478565E-008  -0.288533920E-003
   0.14343605807222090E-008  -0.285923627E-003
   0.14359012472965615E-008  -0.283341680E-003
   0.14374419138709141E-008  -0.280781271E-003
   0.14389825804452666E-008  -0.278211897E-003
   0.14405232470196191E-008  -0.275619241E-003
   0.14420639135939717E-008  -0.273035694E-003
   0.14436045801683242E-008  -0.270499120E-003
   0.14451452467426767E-008  -0.267988537E-003
   0.14466859133170293E-008  -0.265449693E-003
   0.14482265798913818E-008  -0.262881775E-003
   0.14497672464657343E-008  -0.260343193E-003
   0.14513079130400869E-008  -0.257863372E-003
   0.14528485796144394E-008  -0.255398278E-003
   0.14543892461887920E-008  -0.252894009E-003
   0.14559299127631445E-008  -0.250362820E-003
   0.14574705793374970E-008  -0.247867836E-003
   0.14590112459118496E-008  -0.245438248E-003
   0.14605519124862021E-008  -0.243027534E-003
   0.14620925790605546E-008  -0.240575086E-003
   0.14636332456349072E-008  -0.238090768E-003
   0.14651739122092597E-008  -0.235644111E-003
   0.14667145787836122E-008  -0.233269398E-003
   0.14682552453579648E-008  -0.230917285E-003
   0.14697959119323173E-008  -0.228520017E-003
   0.14713365785066698E-008  -0.226084652E-003
   0.14728772450810224E-008  -0.223687821E-003
