t              TwoCables.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.97372237963661012E-009   0.515637075E-004
   0.97526307960438957E-009   0.526688673E-004
   0.97680377957216902E-009   0.537945562E-004
   0.97834447953994846E-009   0.549410797E-004
   0.97988517950772791E-009   0.561087581E-004
   0.98142587947550736E-009   0.572978934E-004
   0.98296657944328680E-009   0.585088019E-004
   0.98450727941106625E-009   0.597417966E-004
   0.98604797937884570E-009   0.609972049E-004
   0.98758867934662514E-009   0.622753432E-004
   0.98912937931440459E-009   0.635765391E-004
   0.99067007928218404E-009   0.649011199E-004
   0.99221077924996348E-009   0.662494131E-004
   0.99375147921774293E-009   0.676217460E-004
   0.99529217918552237E-009   0.690184679E-004
   0.99683287915330182E-009   0.704399063E-004
   0.99837357912108127E-009   0.718864030E-004
   0.99991427908886071E-009   0.733583220E-004
   0.10014549790566402E-008   0.748559687E-004
   0.10029956790244196E-008   0.763797216E-004
   0.10045363789921991E-008   0.779299153E-004
   0.10060770789599785E-008   0.795069136E-004
   0.10076177789277579E-008   0.811110804E-004
   0.10091584788955374E-008   0.827427430E-004
   0.10106991788633168E-008   0.844022870E-004
   0.10122398788310963E-008   0.860900836E-004
   0.10137805787988757E-008   0.878064675E-004
   0.10153212787666552E-008   0.895518242E-004
   0.10168619787344346E-008   0.913265176E-004
   0.10184026787022141E-008   0.931309114E-004
   0.10199433786699935E-008   0.949653913E-004
   0.10214840786377730E-008   0.968303284E-004
   0.10230247786055524E-008   0.987261083E-004
   0.10245654785733319E-008   0.100653109E-003
   0.10261061785411113E-008   0.102611681E-003
   0.10276468785088907E-008   0.104602244E-003
   0.10291875784766702E-008   0.106625150E-003
   0.10307282784444496E-008   0.108680819E-003
   0.10322689784122291E-008   0.110769615E-003
   0.10338096783800085E-008   0.112891939E-003
   0.10353503783477880E-008   0.115048177E-003
   0.10368910783155674E-008   0.117238720E-003
   0.10384317782833469E-008   0.119463963E-003
   0.10399724782511263E-008   0.121724297E-003
   0.10415131782189058E-008   0.124020138E-003
   0.10430538781866852E-008   0.126351850E-003
   0.10445945781544647E-008   0.128719854E-003
   0.10461352781222441E-008   0.131124558E-003
   0.10476759780900236E-008   0.133566355E-003
   0.10492166780578030E-008   0.136045623E-003
   0.10507573780255824E-008   0.138562755E-003
   0.10522980779933619E-008   0.141118217E-003
   0.10538387779611413E-008   0.143712372E-003
   0.10553794779289208E-008   0.146345643E-003
   0.10569201778967002E-008   0.149018393E-003
   0.10584608778644797E-008   0.151731059E-003
   0.10600015778322591E-008   0.154484034E-003
   0.10615422778000386E-008   0.157277696E-003
   0.10630829777678180E-008   0.160112540E-003
   0.10646236777355975E-008   0.162988887E-003
   0.10661643777033769E-008   0.165907186E-003
   0.10677050776711564E-008   0.168867817E-003
   0.10692457776389358E-008   0.171871157E-003
   0.10707864776067152E-008   0.174917703E-003
   0.10723271775744947E-008   0.178007758E-003
   0.10738678775422741E-008   0.181141775E-003
   0.10754085775100536E-008   0.184320161E-003
   0.10769492774778330E-008   0.187543323E-003
   0.10784899774456125E-008   0.190811625E-003
   0.10800306774133919E-008   0.194125460E-003
   0.10815713773811714E-008   0.197485293E-003
   0.10831120773489508E-008   0.200891474E-003
   0.10846527773167303E-008   0.204344411E-003
   0.10861934772845097E-008   0.207844510E-003
   0.10877341772522892E-008   0.211392093E-003
   0.10892748772200686E-008   0.214987667E-003
   0.10908155771878481E-008   0.218631496E-003
   0.10923562771556275E-008   0.222324044E-003
   0.10938969771234069E-008   0.226065720E-003
   0.10954376770911864E-008   0.229856829E-003
   0.10969783770589658E-008   0.233697821E-003
   0.10985190770267453E-008   0.237589018E-003
   0.11000597769945247E-008   0.241530826E-003
   0.11016004769623042E-008   0.245523610E-003
   0.11031411769300836E-008   0.249567762E-003
   0.11046818768978631E-008   0.253663631E-003
   0.11062225768656425E-008   0.257811538E-003
   0.11077632768334220E-008   0.262011949E-003
   0.11093039768012014E-008   0.266265095E-003
   0.11108446767689809E-008   0.270571443E-003
   0.11123853767367603E-008   0.274931168E-003
   0.11139260767045397E-008   0.279344851E-003
   0.11154667766723192E-008   0.283812667E-003
   0.11170074766400986E-008   0.288335053E-003
   0.11185481766078781E-008   0.292912300E-003
   0.11200888765756575E-008   0.297544611E-003
   0.11216295765434370E-008   0.302232453E-003
   0.11231702765112164E-008   0.306976115E-003
   0.11247109764789959E-008   0.311775948E-003
   0.11262516764467753E-008   0.316632242E-003
   0.11277923764145548E-008   0.321545289E-003
   0.11293330763823342E-008   0.326515350E-003
   0.11308737763501137E-008   0.331542717E-003
   0.11324144763178931E-008   0.336627767E-003
   0.11339551762856726E-008   0.341770647E-003
   0.11354958762534520E-008   0.346971821E-003
   0.11370365762212314E-008   0.352231349E-003
   0.11385772761890109E-008   0.357549638E-003
   0.11401179761567903E-008   0.362926861E-003
   0.11416586761245698E-008   0.368363311E-003
   0.11431993760923492E-008   0.373859191E-003
   0.11447400760601287E-008   0.379414734E-003
   0.11462807760279081E-008   0.385030376E-003
   0.11478214759956876E-008   0.390706002E-003
   0.11493621759634670E-008   0.396442047E-003
   0.11509028759312465E-008   0.402238598E-003
   0.11524435758990259E-008   0.408095977E-003
   0.11539842758668054E-008   0.414014270E-003
   0.11555249758345848E-008   0.419993710E-003
   0.11570656758023642E-008   0.426034443E-003
   0.11586063757701437E-008   0.432136643E-003
   0.11601470757379231E-008   0.438300485E-003
   0.11616877757057026E-008   0.444526086E-003
   0.11632284756734820E-008   0.450813648E-003
   0.11647691756412615E-008   0.457163202E-003
   0.11663098756090409E-008   0.463574979E-003
   0.11678505755768204E-008   0.470049039E-003
   0.11693912755445998E-008   0.476585468E-003
   0.11709319755123793E-008   0.483184296E-003
   0.11724726754801587E-008   0.489845697E-003
   0.11740133754479382E-008   0.496569846E-003
   0.11755540754157176E-008   0.503356627E-003
   0.11770947753834970E-008   0.510206155E-003
   0.11786354753512765E-008   0.517118431E-003
   0.11801761753190559E-008   0.524093513E-003
   0.11817168752868354E-008   0.531131460E-003
   0.11832575752546148E-008   0.538232212E-003
   0.11847982752223943E-008   0.545395887E-003
   0.11863389751901737E-008   0.552622369E-003
   0.11878796751579532E-008   0.559911539E-003
   0.11894203751257326E-008   0.567263574E-003
   0.11909610750935121E-008   0.574678241E-003
   0.11925017750612915E-008   0.582155713E-003
   0.11940424750290710E-008   0.589695817E-003
   0.11955831749968504E-008   0.597298262E-003
   0.11971238749646299E-008   0.604963163E-003
   0.11986645749324093E-008   0.612690346E-003
   0.12002052749001887E-008   0.620479812E-003
   0.12017459748679682E-008   0.628331327E-003
   0.12032866748357476E-008   0.636244658E-003
   0.12048273748035271E-008   0.644219574E-003
   0.12063680747713065E-008   0.652256364E-003
   0.12079087747390860E-008   0.660354504E-003
   0.12094494747068654E-008   0.668513705E-003
   0.12109901746746449E-008   0.676733849E-003
   0.12125308746424243E-008   0.685014820E-003
   0.12140715746102038E-008   0.693356269E-003
   0.12156122745779832E-008   0.701758079E-003
   0.12171529745457627E-008   0.710219669E-003
   0.12186936745135421E-008   0.718741154E-003
   0.12202343744813215E-008   0.727322011E-003
   0.12217750744491010E-008   0.735962007E-003
   0.12233157744168804E-008   0.744660734E-003
   0.12248564743846599E-008   0.753418019E-003
   0.12263971743524393E-008   0.762233220E-003
   0.12279378743202188E-008   0.771106221E-003
   0.12294785742879982E-008   0.780036557E-003
   0.12310192742557777E-008   0.789023761E-003
   0.12325599742235571E-008   0.798067776E-003
   0.12341006741913366E-008   0.807167788E-003
   0.12356413741591160E-008   0.816323387E-003
   0.12371820741268955E-008   0.825534342E-003
   0.12387227740946749E-008   0.834800012E-003
   0.12402634740624544E-008   0.844119815E-003
   0.12418041740302338E-008   0.853493519E-003
   0.12433448739980132E-008   0.862920482E-003
   0.12448855739657927E-008   0.872400182E-003
   0.12464262739335721E-008   0.881932094E-003
   0.12479669739013516E-008   0.891515578E-003
   0.12495076738691310E-008   0.901150052E-003
   0.12510483738369105E-008   0.910834991E-003
   0.12525890738046899E-008   0.920569757E-003
   0.12541297737724694E-008   0.930353941E-003
   0.12556704737402488E-008   0.940186554E-003
   0.12572111737080283E-008   0.950067129E-003
   0.12587518736758077E-008   0.959994970E-003
   0.12602925736435872E-008   0.969969318E-003
   0.12618332736113666E-008   0.979989534E-003
   0.12633739735791460E-008   0.990055036E-003
   0.12649146735469255E-008   0.100016501E-002
   0.12664553735147049E-008   0.101031852E-002
   0.12679960734824844E-008   0.102051499E-002
   0.12695367734502638E-008   0.103075360E-002
   0.12710774734180433E-008   0.104103377E-002
   0.12726181733858227E-008   0.105135411E-002
   0.12741588733536022E-008   0.106171460E-002
   0.12756995733213816E-008   0.107211375E-002
   0.12772402732891611E-008   0.108255120E-002
   0.12787809732569405E-008   0.109302555E-002
   0.12803216732247200E-008   0.110353623E-002
   0.12818623731924994E-008   0.111408229E-002
   0.12834030731602789E-008   0.112466293E-002
   0.12849437731280583E-008   0.113527710E-002
   0.12864844730958377E-008   0.114592386E-002
   0.12880251730636172E-008   0.115660229E-002
   0.12895658730313966E-008   0.116731145E-002
   0.12911065729991761E-008   0.117805006E-002
   0.12926472729669555E-008   0.118881767E-002
   0.12941879729347350E-008   0.119961298E-002
   0.12957286729025144E-008   0.121043471E-002
   0.12972693728702939E-008   0.122128229E-002
   0.12988100728380733E-008   0.123215432E-002
   0.13003507728058528E-008   0.124304974E-002
   0.13018914727736322E-008   0.125396752E-002
   0.13034321727414117E-008   0.126490707E-002
   0.13049728727091911E-008   0.127586629E-002
   0.13065135726769705E-008   0.128684472E-002
   0.13080542726447500E-008   0.129784120E-002
   0.13095949726125294E-008   0.130885420E-002
   0.13111356725803089E-008   0.131988304E-002
   0.13126763725480883E-008   0.133092643E-002
   0.13142170725158678E-008   0.134198286E-002
   0.13157577724836472E-008   0.135305140E-002
   0.13172984724514267E-008   0.136413099E-002
   0.13188391724192061E-008   0.137521978E-002
   0.13203798723869856E-008   0.138631719E-002
   0.13219205723547650E-008   0.139742170E-002
   0.13234612723225445E-008   0.140853191E-002
   0.13250019722903239E-008   0.141964690E-002
   0.13265426722581034E-008   0.143076526E-002
   0.13280833722258828E-008   0.144188572E-002
   0.13296240721936622E-008   0.145300676E-002
   0.13311647721614417E-008   0.146412733E-002
   0.13327054721292211E-008   0.147524592E-002
   0.13342461720970006E-008   0.148636149E-002
   0.13357868720647800E-008   0.149747217E-002
   0.13373275720325595E-008   0.150857703E-002
   0.13388682720003389E-008   0.151967467E-002
   0.13404089719681184E-008   0.153076381E-002
   0.13419496719358978E-008   0.154184271E-002
   0.13434903719036773E-008   0.155291043E-002
   0.13450310718714567E-008   0.156396499E-002
   0.13465717718392362E-008   0.157500571E-002
   0.13481124718070156E-008   0.158603059E-002
   0.13496531717747950E-008   0.159703882E-002
   0.13511938717425745E-008   0.160802819E-002
   0.13527345717103539E-008   0.161899801E-002
   0.13542752716781334E-008   0.162994640E-002
   0.13558159716459128E-008   0.164087221E-002
   0.13573566716136923E-008   0.165177381E-002
   0.13588973715814717E-008   0.166264991E-002
   0.13604380715492512E-008   0.167349877E-002
   0.13619787715170306E-008   0.168431934E-002
   0.13635194714848101E-008   0.169510976E-002
   0.13650601714525895E-008   0.170586887E-002
   0.13666008714203690E-008   0.171659479E-002
   0.13681415713881484E-008   0.172728638E-002
   0.13696822713559278E-008   0.173794222E-002
   0.13712229713237073E-008   0.174856093E-002
   0.13727636712914867E-008   0.175914005E-002
   0.13743043712592662E-008   0.176968006E-002
   0.13758450712270456E-008   0.178017747E-002
   0.13773857711948251E-008   0.179063203E-002
   0.13789264711626045E-008   0.180104154E-002
   0.13804671711303840E-008   0.181140518E-002
   0.13820078710981634E-008   0.182172074E-002
   0.13835485710659429E-008   0.183198729E-002
   0.13850892710337223E-008   0.184220297E-002
   0.13866299710015018E-008   0.185236672E-002
   0.13881706709692812E-008   0.186247693E-002
   0.13897113709370607E-008   0.187253172E-002
   0.13912520709048401E-008   0.188253005E-002
   0.13927927708726195E-008   0.189247052E-002
   0.13943334708403990E-008   0.190235139E-002
   0.13958741708081784E-008   0.191217114E-002
   0.13974148707759579E-008   0.192192837E-002
   0.13989555707437373E-008   0.193162204E-002
   0.14004962707115168E-008   0.194125006E-002
   0.14020369706792962E-008   0.195081090E-002
   0.14035776706470757E-008   0.196030410E-002
   0.14051183706148551E-008   0.196972722E-002
   0.14066590705826346E-008   0.197907910E-002
   0.14081997705504140E-008   0.198835903E-002
   0.14097404705181935E-008   0.199756445E-002
   0.14112811704859729E-008   0.200669491E-002
   0.14128218704537523E-008   0.201574806E-002
   0.14143625704215318E-008   0.202472345E-002
   0.14159032703893112E-008   0.203361874E-002
   0.14174439703570907E-008   0.204243371E-002
   0.14189846703248701E-008   0.205116579E-002
   0.14205253702926496E-008   0.205981452E-002
   0.14220660702604290E-008   0.206837826E-002
   0.14236067702282085E-008   0.207685563E-002
   0.14251474701959879E-008   0.208524498E-002
   0.14266881701637674E-008   0.209354539E-002
   0.14282288701315468E-008   0.210175547E-002
   0.14297695700993263E-008   0.210987404E-002
   0.14313102700671057E-008   0.211789995E-002
   0.14328509700348852E-008   0.212583132E-002
   0.14343916700026646E-008   0.213366700E-002
   0.14359323699704440E-008   0.214140653E-002
   0.14374730699382235E-008   0.214904803E-002
   0.14390137699060029E-008   0.215659058E-002
   0.14405544698737824E-008   0.216403278E-002
   0.14420951698415618E-008   0.217137346E-002
   0.14436358698093413E-008   0.217861100E-002
   0.14451765697771207E-008   0.218574493E-002
   0.14467172697449002E-008   0.219277409E-002
   0.14482579697126796E-008   0.219969684E-002
   0.14497986696804591E-008   0.220651249E-002
   0.14513393696482385E-008   0.221322011E-002
   0.14528800696160180E-008   0.221981830E-002
   0.14544207695837974E-008   0.222630589E-002
   0.14559614695515768E-008   0.223268196E-002
   0.14575021695193563E-008   0.223894557E-002
   0.14590428694871357E-008   0.224509602E-002
   0.14605835694549152E-008   0.225113193E-002
   0.14621242694226946E-008   0.225705234E-002
   0.14636649693904741E-008   0.226285611E-002
   0.14652056693582535E-008   0.226854277E-002
   0.14667463693260330E-008   0.227411138E-002
   0.14682870692938124E-008   0.227956101E-002
   0.14698277692615919E-008   0.228489074E-002
   0.14713684692293713E-008   0.229009963E-002
   0.14729091691971508E-008   0.229518698E-002
